Axis1,Axis2,Axis3,Steps,Lux,Inclinometer Off,Inclinometer Standing,Inclinometer Sitting,Inclinometer Lying
0,0,0,0,343,10,0,0,0
0,0,0,0,302,10,0,0,0
0,0,0,0,283,10,0,0,0
0,0,0,0,302,9,0,0,1
0,0,0,0,298,9,0,0,1
14,1,0,0,260,10,0,0,0
0,0,0,0,169,10,0,0,0
0,0,0,0,189,10,0,0,0
0,0,0,0,198,10,0,0,0
14,0,0,0,187,10,0,0,0
0,0,0,0,170,10,0,0,0
0,0,0,0,146,10,0,0,0
0,0,0,0,137,10,0,0,0
0,0,0,0,151,10,0,0,0
0,0,0,0,147,10,0,0,0
0,0,0,0,157,10,0,0,0
0,0,0,0,183,9,0,0,1
0,0,0,0,135,10,0,0,0
6,9,0,1,194,5,0,0,5
31,1,2,0,214,10,0,0,0
0,0,0,0,172,10,0,0,0
30,15,0,1,321,3,0,7,0
0,0,0,0,547,0,0,10,0
0,0,0,0,562,0,0,10,0
0,0,0,0,606,0,0,10,0
0,0,0,0,603,0,0,10,0
0,0,0,0,593,0,0,10,0
0,0,0,0,581,0,0,10,0
0,0,0,0,577,0,0,10,0
0,0,0,0,546,0,0,10,0
0,0,0,0,522,0,0,10,0
0,0,0,0,500,0,0,10,0
0,0,0,0,492,0,0,10,0
0,0,0,0,502,0,0,10,0
0,0,0,0,485,0,0,4,6
3,0,0,0,456,4,0,4,2
0,0,0,0,391,3,0,0,7
0,0,0,0,440,0,0,0,10
59,26,19,0,485,1,0,7,2
8,0,0,1,252,10,0,0,0
0,0,0,0,248,10,0,0,0
0,0,0,0,249,10,0,0,0
0,0,0,0,235,10,0,0,0
0,0,0,0,227,10,0,0,0
5,2,1,0,220,10,0,0,0
0,0,0,0,199,10,0,0,0
0,0,0,0,217,10,0,0,0
0,0,0,0,363,3,0,5,2
0,0,0,0,550,0,0,10,0
0,0,0,0,589,0,0,10,0
39,28,95,2,609,0,0,10,0
14,27,23,0,612,0,0,10,0
0,0,0,0,674,0,0,10,0
128,20,25,1,465,0,10,0,0
68,137,1,1,445,4,0,5,1
155,152,27,0,222,0,10,0,0
491,140,219,3,282,0,10,0,0
0,0,0,0,375,0,0,0,10
0,0,0,0,370,0,0,0,10
251,23,0,1,287,0,10,0,0
140,97,74,2,204,0,10,0,0
217,145,289,2,235,0,10,0,0
77,40,24,1,247,0,10,0,0
0,6,89,0,52,0,0,0,10
79,8,199,1,0,0,10,0,0
198,55,91,0,127,0,10,0,0
8,6,8,1,157,0,0,10,0
70,12,13,1,129,0,10,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
23,51,7,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
31,106,10,0,0,8,0,0,2
72,24,16,0,163,0,10,0,0
0,0,0,0,96,0,0,0,10
0,0,0,0,82,0,0,0,10
0,0,0,0,74,0,0,0,10
0,0,0,0,78,0,0,0,10
0,0,0,0,72,0,0,0,10
92,37,0,1,71,0,10,0,0
161,12,52,1,169,0,10,0,0
0,0,0,0,102,0,0,0,10
11,0,0,0,37,9,0,0,1
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,20,3,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
68,60,16,1,72,5,0,0,5
4,0,0,0,29,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,13,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
73,63,31,1,0,0,10,0,0
0,0,0,0,107,0,0,0,10
0,0,0,0,103,0,0,0,10
0,0,0,0,101,0,0,0,10
0,0,0,0,98,0,0,0,10
0,0,0,0,96,0,0,0,10
0,0,0,0,95,0,0,0,10
0,0,0,0,90,0,0,0,10
0,0,0,0,92,0,0,0,10
0,0,0,0,92,0,0,0,10
0,0,0,0,94,0,0,0,10
0,0,0,0,95,0,0,0,10
0,0,0,0,82,0,0,0,10
0,0,0,0,68,0,0,0,10
0,0,0,0,64,0,0,0,10
0,0,0,0,59,0,0,0,10
0,0,0,0,58,0,0,0,10
0,0,0,0,57,0,0,0,10
0,0,0,0,56,0,0,0,10
0,0,0,0,55,0,0,0,10
0,0,0,0,54,0,0,0,10
0,0,0,0,53,0,0,0,10
0,0,0,0,52,0,0,0,10
0,0,0,0,51,0,0,0,10
0,0,0,0,51,0,0,0,10
0,0,0,0,51,0,0,0,10
0,0,0,0,50,0,0,0,10
160,109,98,1,82,0,10,0,0
0,0,5,0,120,0,0,0,10
43,8,83,1,154,0,0,4,6
0,0,16,0,199,0,0,10,0
0,0,0,0,231,0,0,10,0
90,0,32,1,235,0,10,0,0
25,0,0,0,89,0,0,0,10
0,0,0,0,103,0,0,0,10
0,0,0,0,102,0,0,0,10
0,0,0,0,72,2,0,0,8
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
14,0,17,0,0,10,0,0,0
0,0,0,0,58,8,0,0,2
0,0,0,0,39,0,0,0,10
0,0,0,0,0,9,0,0,1
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,10,0,0,0
0,0,0,0,0,9,0,0,1
0,0,0,0,0,10,0,0,0
0,0,0,0,0,9,0,0,1
0,0,0,0,0,10,0,0,0
9,4,5,0,0,3,0,0,7
0,0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,0,10
41,45,18,0,24,0,0,0,10
0,0,0,0,56,0,0,0,10
0,0,0,0,63,0,0,0,10
0,0,0,0,68,0,0,0,10
0,0,0,0,77,0,0,0,10
0,0,0,0,84,0,0,0,10
0,0,0,0,81,0,0,0,10
0,0,0,0,87,0,0,0,10
0,0,0,0,87,0,0,0,10
105,43,0,1,113,0,10,0,0
118,4,26,1,91,0,10,0,0
0,0,0,0,63,0,0,0,10
0,0,0,0,67,0,0,0,10
0,0,0,0,65,0,0,0,10
0,0,0,0,68,0,0,0,10
0,0,0,0,64,0,0,0,10
0,0,0,0,65,0,0,0,10
0,0,0,0,67,0,0,0,10
0,0,0,0,69,0,0,0,10
0,0,0,0,69,0,0,0,10
0,0,0,0,73,0,0,0,10
0,0,0,0,75,0,0,0,10
0,0,0,0,77,0,0,0,10
0,0,0,0,79,0,0,0,10
0,0,0,0,82,0,0,0,10
7,3,29,0,100,0,0,0,10
37,7,36,3,99,0,0,0,10
0,0,0,0,116,0,0,0,10
18,0,1,2,105,0,0,0,10
0,9,1,0,89,0,0,0,10
0,0,0,0,104,0,0,0,10
0,0,0,0,111,0,0,0,10
0,0,0,0,113,0,0,0,10
0,0,0,0,113,0,0,0,10
0,0,0,0,107,0,0,0,10
0,0,0,0,93,0,0,0,10
0,0,0,0,101,0,0,0,10
0,0,0,0,90,10,0,0,0
0,0,0,0,83,10,0,0,0
0,0,0,0,84,10,0,0,0
0,0,0,0,88,10,0,0,0
0,0,0,0,77,8,0,0,2
0,0,0,0,67,4,0,0,6
0,0,6,0,71,6,0,0,4
0,0,0,0,84,1,0,0,9
2,9,18,0,87,0,0,0,10
0,5,5,0,91,0,0,0,10
0,0,0,0,27,4,0,0,6
0,2,0,0,78,0,0,0,10
0,0,0,0,66,0,0,0,10
12,68,57,0,76,0,0,0,10
129,200,145,3,118,0,10,0,0
103,33,16,1,104,0,10,0,0
0,7,0,0,90,3,0,0,7
0,0,0,0,105,0,0,0,10
0,0,0,0,96,2,0,0,8
0,0,0,0,84,5,0,0,5
0,2,2,0,77,3,0,0,7
0,0,0,0,60,0,0,0,10
0,0,0,0,78,0,0,0,10
0,0,0,0,73,0,0,0,10
206,81,69,3,134,0,10,0,0
295,53,105,2,208,0,10,0,0
14,1,4,0,239,0,0,9,1
150,69,21,3,202,0,10,0,0
403,63,87,3,174,0,10,0,0
499,308,313,5,146,0,10,0,0
467,207,168,3,97,0,10,0,0
319,221,251,4,124,0,10,0,0
270,285,237,6,191,0,10,0,0
62,12,10,1,312,0,0,0,10
68,32,42,1,370,0,0,10,0
0,0,12,0,370,0,0,10,0
50,0,8,0,320,0,0,8,2
100,128,85,1,348,0,10,0,0
0,0,0,0,402,0,0,9,1
0,0,2,0,415,0,0,9,1
57,69,30,1,390,1,0,4,5
355,245,318,3,298,0,10,0,0
116,156,109,1,369,0,10,0,0
449,600,496,6,523,0,10,0,0
370,323,358,3,216,0,10,0,0
339,323,169,2,248,0,10,0,0
487,223,149,3,217,0,10,0,0
20,112,34,0,314,0,0,10,0
1,0,2,1,431,0,0,10,0
0,0,10,0,362,0,0,10,0
0,0,0,0,350,0,0,10,0
63,4,5,0,391,0,0,8,2
166,0,24,1,251,0,10,0,0
26,16,64,0,208,0,0,8,2
0,0,3,0,218,0,0,10,0
0,4,12,0,192,0,0,10,0
13,17,45,1,215,0,0,10,0
0,0,0,0,237,0,0,10,0
9,61,29,0,246,0,0,7,3
0,5,1,0,213,0,0,10,0
6,13,22,1,198,0,0,10,0
0,0,0,0,170,0,0,10,0
0,9,3,0,193,0,0,10,0
0,0,0,0,164,0,0,10,0
0,0,0,0,186,0,0,10,0
0,0,0,0,161,0,0,10,0
17,25,32,0,35,0,0,10,0
58,171,45,1,0,0,0,10,0
55,14,69,1,24,0,0,9,1
160,75,216,2,59,0,10,0,0
40,81,25,1,34,0,0,10,0
0,3,4,0,0,0,0,10,0
63,25,63,2,34,0,0,10,0
0,15,18,0,66,0,0,10,0
0,0,0,0,54,0,0,10,0
0,21,29,0,66,0,0,10,0
5,37,16,0,52,0,0,9,1
271,114,56,3,79,0,10,0,0
52,133,99,1,0,0,0,5,5
18,0,23,1,0,0,0,8,2
0,0,28,0,0,0,0,10,0
67,88,64,1,0,0,0,5,5
215,78,46,2,24,0,10,0,0
35,17,11,2,47,0,0,7,3
36,78,53,1,51,0,0,9,1
0,0,12,0,0,0,0,10,0
0,0,0,0,0,0,0,10,0
50,7,26,0,35,0,0,1,9
47,2,27,1,0,0,0,10,0
0,0,0,0,0,0,0,10,0
0,0,2,0,0,0,0,10,0
22,0,0,0,0,0,0,5,5
8,23,22,0,0,0,0,8,2
0,6,2,0,40,0,0,10,0
2,2,10,1,40,0,0,10,0
0,0,2,0,0,0,0,10,0
0,0,13,0,0,0,0,10,0
0,31,17,0,0,0,0,10,0
0,0,0,0,0,0,0,10,0
0,0,0,0,0,0,0,10,0
0,0,2,0,0,0,0,10,0
0,0,2,0,0,0,0,10,0
75,112,130,0,0,0,10,0,0
224,188,151,5,0,0,10,0,0
110,0,6,0,58,0,10,0,0
121,45,68,2,26,0,10,0,0
171,68,56,2,36,0,10,0,0
38,141,140,0,144,0,0,10,0
15,73,94,1,151,0,0,10,0
51,151,168,3,171,0,0,10,0
4,204,79,0,201,0,0,10,0
23,155,45,1,198,0,0,10,0
21,133,53,2,103,0,0,10,0
2,83,45,0,51,0,0,10,0
10,115,58,0,53,0,0,10,0
15,185,113,3,51,0,0,10,0
44,203,70,1,73,0,0,10,0
8,227,47,1,174,0,0,10,0
117,274,304,2,97,0,10,0,0
124,128,163,2,43,0,10,0,0
617,166,202,3,82,0,10,0,0
121,89,193,3,44,0,10,0,0
143,337,356,3,0,0,10,0,0
232,469,801,4,0,0,10,0,0
90,85,57,3,0,0,10,0,0
0,12,27,0,0,0,0,10,0
96,149,130,1,0,0,10,0,0
127,310,293,4,151,0,10,0,0
0,6,30,0,61,0,0,10,0
0,18,18,0,20,0,0,10,0
9,6,9,0,49,0,0,10,0
12,10,6,1,0,0,0,10,0
2,46,58,0,64,0,0,10,0
6,58,44,0,130,0,0,10,0
1,14,0,1,58,0,0,10,0
9,15,22,1,0,0,0,10,0
0,1,45,0,0,0,0,10,0
2,13,29,0,0,0,0,10,0
0,0,0,0,0,0,0,10,0
140,32,13,1,153,0,10,0,0
51,29,55,0,87,0,0,10,0
5,11,40,1,0,0,0,10,0
0,0,1,0,0,0,0,10,0
0,0,6,0,0,0,0,10,0
0,0,2,0,0,0,0,10,0
0,36,3,0,0,0,0,10,0
7,99,102,1,156,0,0,10,0
26,27,76,2,62,0,0,10,0
0,0,0,0,0,0,0,10,0
0,3,0,0,0,0,0,10,0
3,4,6,0,0,0,0,10,0
1,0,6,0,38,0,0,10,0
0,0,41,0,0,0,0,10,0
0,0,8,0,0,0,0,10,0
0,0,5,0,0,0,0,10,0
9,2,24,1,0,0,0,10,0
8,18,34,0,47,0,0,10,0
19,57,118,0,32,0,0,10,0
0,0,0,0,47,0,0,10,0
108,157,72,1,0,0,10,0,0
131,47,11,2,0,0,10,0,0
176,190,148,4,35,0,10,0,0
130,19,30,2,0,0,10,0,0
327,118,27,2,0,0,10,0,0
240,75,103,1,0,0,10,0,0
53,89,80,1,0,0,0,10,0
322,46,4,1,0,0,10,0,0
315,46,79,1,0,0,10,0,0
369,169,174,2,0,0,10,0,0
203,188,109,4,0,0,10,0,0
0,28,7,0,0,0,0,10,0
0,0,0,0,0,0,0,10,0
15,17,8,1,0,0,0,1,9
3,92,7,0,0,0,0,0,10
251,104,204,2,0,0,10,0,0
71,74,19,2,0,0,10,0,0
11,250,80,1,0,9,0,0,1
0,11,11,0,0,2,0,0,8
0,25,16,0,0,0,0,0,10
288,222,169,0,0,0,10,0,0
371,428,296,4,0,0,10,0,0
402,166,181,3,0,0,10,0,0
45,81,133,1,0,0,0,8,2
1,0,10,0,0,0,0,10,0
0,0,0,0,0,0,0,10,0
110,36,46,0,32,0,10,0,0
0,0,6,0,0,0,0,9,1
0,4,0,0,0,0,0,10,0
0,2,15,0,0,0,0,10,0
2,13,11,0,0,0,0,10,0
58,279,87,2,0,0,0,10,0
0,0,17,0,0,0,0,10,0
0,5,2,0,0,0,0,10,0
0,0,7,0,0,0,0,10,0
0,19,25,0,0,0,0,10,0
438,186,138,2,0,0,10,0,0
156,98,32,2,90,0,10,0,0
94,136,172,1,131,0,10,0,0
195,82,63,3,63,0,10,0,0
156,168,146,3,0,0,10,0,0
117,190,194,2,77,0,10,0,0
0,25,4,0,159,0,0,10,0
1,56,35,0,210,0,0,10,0
84,112,43,2,110,0,10,0,0
251,64,176,4,60,0,10,0,0
36,38,88,2,54,0,0,10,0
63,76,28,1,54,0,0,9,1
16,38,8,1,101,0,0,10,0
24,115,67,0,88,0,0,10,0
72,232,76,1,70,0,10,0,0
35,95,22,2,83,0,0,10,0
161,308,386,5,78,0,10,0,0
47,92,159,1,106,0,0,10,0
0,6,20,0,123,0,0,10,0
0,0,0,0,133,0,0,10,0
6,0,50,0,127,0,0,10,0
0,0,20,0,88,0,0,10,0
3,5,28,1,30,0,0,10,0
2,0,16,0,0,0,0,10,0
0,0,20,0,0,0,0,10,0
0,14,10,0,0,0,0,10,0
27,2,47,2,30,0,0,10,0
0,1,6,0,0,0,0,10,0
0,13,9,0,0,0,0,10,0
0,0,43,0,0,0,0,10,0
0,30,34,0,0,0,0,10,0
0,4,38,0,0,0,0,10,0
2,6,31,0,0,0,0,10,0
0,4,13,0,0,0,0,10,0
28,49,126,1,0,0,0,10,0
99,77,154,3,36,0,10,0,0
62,107,192,3,0,0,0,10,0
0,4,30,0,0,0,0,10,0
0,0,25,0,47,0,0,10,0
61,112,189,3,30,0,0,10,0
16,189,96,0,38,0,0,10,0
0,27,43,0,0,0,0,10,0
6,86,60,1,0,0,0,10,0
9,7,70,1,0,0,0,10,0
0,0,24,0,0,0,0,10,0
48,34,67,1,0,0,0,10,0
27,105,105,1,30,0,0,10,0
26,14,37,1,33,0,0,10,0
81,125,65,2,0,0,10,0,0
110,122,57,1,74,0,10,0,0
21,74,113,1,32,0,0,10,0
13,40,52,0,0,0,0,10,0
185,100,75,1,69,0,10,0,0
287,157,173,4,133,0,10,0,0
194,332,290,4,174,0,10,0,0
80,194,37,1,184,0,10,0,0
0,10,9,0,175,0,0,10,0
0,55,15,0,195,1,0,6,3
54,42,35,1,129,0,0,2,8
0,0,12,0,59,0,0,10,0
53,33,93,0,68,1,0,8,1
50,90,38,1,138,1,0,3,6
287,150,129,2,127,0,10,0,0
270,91,123,2,153,0,10,0,0
32,222,77,1,191,10,0,0,0
331,150,290,3,90,0,10,0,0
112,62,34,2,106,0,10,0,0
0,36,11,0,0,0,0,10,0
0,76,27,0,0,0,0,10,0
753,230,276,3,75,0,10,0,0
411,139,173,2,70,0,10,0,0
160,224,195,5,0,0,10,0,0
0,24,16,0,0,0,0,0,10
0,16,17,0,0,0,0,0,10
0,16,0,0,0,0,0,0,10
1,36,10,0,0,0,0,8,2
0,0,0,0,0,0,0,9,1
0,16,6,0,0,0,0,10,0
0,23,0,0,0,0,0,10,0
0,7,12,0,0,0,0,4,6
0,10,0,0,0,0,0,2,8
6,35,15,1,0,0,0,7,3
0,19,13,0,0,0,0,7,3
0,74,8,0,0,0,0,10,0
13,80,11,0,0,0,0,10,0
8,90,13,1,0,0,0,10,0
7,119,28,0,0,0,0,10,0
43,43,41,2,0,0,0,10,0
0,0,0,0,0,0,0,8,2
30,83,40,0,0,4,0,2,4
135,92,33,1,0,0,10,0,0
22,28,17,1,0,0,0,7,3
13,6,4,0,0,0,0,8,2
68,224,64,2,0,0,0,9,1
0,12,0,0,0,0,0,10,0
0,0,0,0,0,0,0,10,0
13,48,12,0,0,0,0,10,0
0,6,2,0,0,0,0,10,0
76,97,65,1,0,0,10,0,0
135,60,60,3,0,0,10,0,0
419,322,373,5,0,0,10,0,0
219,261,151,4,0,0,10,0,0
226,166,136,2,0,0,10,0,0
84,54,43,2,0,0,10,0,0
175,142,45,2,0,0,10,0,0
125,144,74,3,0,0,10,0,0
26,136,15,1,0,10,0,0,0
122,223,46,1,0,0,10,0,0
51,75,4,1,0,5,0,4,1
135,41,96,2,0,0,10,0,0
78,249,20,1,0,0,10,0,0
120,170,59,1,0,0,10,0,0
103,185,33,1,0,0,10,0,0
38,266,12,1,0,10,0,0,0
8,77,30,0,0,7,0,0,3
133,117,72,2,0,0,10,0,0
52,66,60,0,0,0,0,3,7
159,313,77,3,0,0,10,0,0
104,99,13,1,0,0,10,0,0
35,167,32,1,0,7,0,0,3
71,79,52,1,0,0,10,0,0
88,97,21,1,0,0,10,0,0
76,59,65,1,0,0,10,0,0
164,186,61,1,0,0,10,0,0
85,141,93,2,0,0,10,0,0
91,217,130,2,0,0,10,0,0
55,248,82,1,0,0,0,0,10
10,85,13,1,0,0,0,0,10
37,38,82,1,0,0,0,3,7
155,84,0,1,0,0,10,0,0
49,149,48,2,0,0,0,0,10
44,42,30,0,0,0,0,0,10
55,152,164,2,0,0,0,0,10
39,86,22,1,0,1,0,0,9
187,313,60,2,0,0,10,0,0
306,41,51,2,0,0,10,0,0
5,17,4,1,0,0,0,10,0
13,9,3,1,0,0,0,9,1
181,99,54,1,0,0,10,0,0
19,91,42,1,0,0,0,0,10
79,42,31,1,0,0,10,0,0
68,76,28,2,0,0,0,0,10
0,3,0,0,0,0,0,0,10
0,30,0,0,0,0,0,0,10
28,72,18,0,0,0,0,1,9
85,82,20,2,0,0,10,0,0
0,0,0,0,0,0,0,0,10
6,52,31,0,0,0,0,0,10
44,59,56,0,0,0,0,1,9
4,32,40,1,0,0,0,0,10
125,35,103,0,0,0,10,0,0
0,0,0,0,0,0,0,9,1
119,101,56,2,0,0,10,0,0
40,43,73,0,0,1,0,3,6
52,83,6,1,0,0,0,0,10
29,7,39,1,0,0,0,0,10
43,8,0,1,0,0,0,2,8
40,84,61,0,0,0,0,4,6
41,51,65,1,0,0,0,1,9
108,12,22,1,0,0,10,0,0
48,43,10,1,0,0,0,2,8
54,17,58,1,0,0,0,1,9
21,20,24,1,0,0,0,9,1
25,0,10,1,0,0,0,7,3
75,34,42,1,0,0,10,0,0
3,8,7,0,0,0,0,4,6
6,0,16,1,0,0,0,4,6
51,129,60,1,0,0,0,1,9
55,15,21,1,0,0,0,10,0
3,29,0,1,0,0,0,10,0
63,27,52,1,0,0,0,7,3
27,22,26,1,0,0,0,8,2
324,150,128,2,0,0,10,0,0
634,184,427,7,0,0,10,0,0
479,186,158,2,39,0,10,0,0
176,136,200,3,35,0,10,0,0
420,216,306,4,145,0,10,0,0
380,282,415,6,115,0,10,0,0
420,86,162,2,239,0,10,0,0
141,13,35,1,166,0,10,0,0
235,193,237,3,196,0,10,0,0
83,106,102,2,225,0,10,0,0
101,132,102,2,143,0,10,0,0
88,97,58,2,109,0,10,0,0
3,15,1,0,91,0,0,10,0
31,109,75,1,97,0,0,10,0
4,101,10,0,90,0,0,10,0
48,115,72,1,77,0,0,10,0
77,67,38,1,74,0,10,0,0
22,133,42,1,72,0,0,10,0
135,190,183,3,24,0,10,0,0
0,75,28,0,32,0,0,10,0
291,345,448,8,23,0,10,0,0
313,233,266,5,0,0,10,0,0
81,186,64,1,0,0,10,0,0
93,158,23,2,0,0,10,0,0
149,183,133,4,0,0,10,0,0
414,207,304,4,0,0,10,0,0
423,84,146,3,0,0,10,0,0
180,123,224,3,0,0,10,0,0
93,44,50,1,0,0,10,0,0
234,140,149,3,0,0,10,0,0
350,125,102,3,0,0,10,0,0
0,21,0,0,0,0,0,0,10
0,0,0,0,0,0,0,0,10
0,0,0,0,0,0,0,0,10
215,83,76,3,0,0,10,0,0
305,302,391,5,0,0,10,0,0
301,414,677,5,0,0,10,0,0
349,10,67,1,38,0,10,0,0
430,368,602,8,27,0,10,0,0
315,319,569,7,40,0,10,0,0
352,238,215,4,0,0,10,0,0
345,167,108,2,0,0,10,0,0
0,13,5,0,0,0,0,10,0
0,57,9,0,0,0,0,10,0
0,12,0,0,0,0,0,10,0
0,11,0,0,0,0,0,10,0
0,29,6,0,0,0,0,10,0
0,0,0,0,0,0,0,10,0
23,141,78,1,0,0,0,10,0
3,20,9,0,0,2,0,5,3
81,105,134,1,0,0,10,0,0
9,50,20,1,0,6,0,0,4
129,213,105,1,0,0,10,0,0
21,155,77,1,0,5,0,0,5
95,122,139,2,0,0,10,0,0
369,267,244,4,0,0,10,0,0
147,115,96,2,0,0,10,0,0
198,122,60,1,0,0,10,0,0
137,240,60,2,0,0,10,0,0
263,233,131,4,0,0,10,0,0
468,340,431,5,0,0,10,0,0
90,149,163,2,35,0,10,0,0
0,56,55,0,0,0,0,0,10
22,17,3,0,0,0,0,0,10
44,108,19,1,0,1,0,0,9
30,2,0,0,0,0,0,6,4
15,66,2,1,0,0,0,0,10
83,73,36,1,0,0,10,0,0
58,77,38,2,0,0,0,0,10
90,133,52,2,0,0,10,0,0
14,7,0,0,0,0,0,0,10
0,110,39,0,0,1,0,0,9
6,88,12,0,0,1,0,0,9
9,80,18,1,0,4,0,0,6
19,264,57,0,0,5,0,0,5
52,110,135,1,0,0,0,0,10
19,0,2,1,0,0,0,0,10
44,2,2,0,0,0,0,0,10
11,26,31,1,0,0,0,0,10
28,44,2,0,0,0,0,0,10
0,119,0,0,0,0,0,0,10
0,21,7,0,34,0,0,0,10
0,199,39,0,31,1,0,0,9
0,57,0,0,0,0,0,0,10
12,55,66,1,0,0,0,0,10
0,19,11,0,0,0,0,1,9
0,2,0,0,0,0,0,0,10
0,26,0,0,0,0,0,1,9
33,34,32,0,0,0,0,0,10
39,0,0,0,0,0,0,0,10
70,124,46,2,0,0,10,0,0
32,0,2,0,0,0,0,0,10
87,40,29,1,0,0,10,0,0
68,23,38,0,24,0,0,0,10
13,40,36,0,0,0,0,0,10
19,160,37,1,0,2,0,0,8
20,55,23,1,0,0,0,1,9
28,103,66,1,0,0,0,3,7
11,120,13,0,0,1,0,0,9
8,178,36,1,0,4,0,0,6
0,6,0,0,0,1,0,0,9
0,16,12,0,0,0,0,0,10
0,23,0,0,0,0,0,0,10
239,190,106,2,29,0,10,0,0
23,31,5,1,0,0,0,9,1
5,26,13,0,0,0,0,10,0
115,78,38,0,0,0,10,0,0
447,169,243,2,166,0,10,0,0
196,119,120,3,30,0,10,0,0
127,58,2,1,0,0,10,0,0
62,93,101,2,0,0,0,5,5
27,58,26,1,0,0,0,7,3
0,0,0,0,0,0,0,10,0
0,21,0,0,0,0,0,10,0
0,0,0,0,0,0,0,10,0
322,296,98,1,0,0,10,0,0
330,285,188,4,0,0,10,0,0
110,123,79,2,0,0,10,0,0
73,123,46,1,0,0,10,0,0
96,184,82,2,0,0,10,0,0
498,213,393,6,0,0,10,0,0
168,156,163,3,0,0,10,0,0
123,47,121,2,0,0,10,0,0
288,119,130,1,0,0,10,0,0
387,308,470,7,0,0,10,0,0
71,127,69,0,0,0,10,0,0
362,232,315,4,22,0,10,0,0
338,176,170,4,0,0,10,0,0
247,184,143,1,0,0,10,0,0
89,83,37,1,0,0,10,0,0
157,52,78,3,0,0,10,0,0
51,52,64,1,0,0,0,0,10
90,54,76,0,0,0,10,0,0
11,60,79,1,0,3,0,0,7
0,58,32,0,0,0,0,0,10
0,36,32,0,0,0,0,3,7
0,16,0,0,0,0,0,10,0
0,0,0,0,0,0,0,10,0
0,17,0,0,0,0,0,9,1
0,23,0,0,0,0,0,9,1
0,0,0,0,0,0,0,10,0
197,211,46,2,0,0,10,0,0
44,66,44,0,0,6,0,0,4
3,20,12,1,0,0,0,0,10
33,12,27,2,0,0,0,0,10
8,62,11,1,0,0,0,0,10
18,58,10,1,0,0,0,7,3
0,14,0,0,0,0,0,7,3
0,6,2,0,0,0,0,10,0
0,4,0,0,0,0,0,10,0
2,12,12,0,0,0,0,10,0
14,18,11,0,0,0,0,10,0
59,31,56,0,0,0,0,5,5
125,139,179,1,0,0,10,0,0
167,53,34,2,0,0,10,0,0
288,228,204,1,0,0,10,0,0
53,61,74,2,0,0,0,0,10
19,78,10,0,0,2,0,3,5
